2012-12-14 13:50:51 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 51]
2012-12-14 13:50:51 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 59]
2012-12-14 13:50:51 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 60]
2012-12-14 13:51:09 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 6]
2012-12-14 13:51:09 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 11]
2012-12-14 13:51:09 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 16]
2012-12-14 13:51:09 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 21]
2012-12-14 13:51:09 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 26]
2012-12-14 13:51:09 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 31]
2012-12-14 13:51:09 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 36]
2012-12-14 13:51:09 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 41]
2012-12-14 13:51:09 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 46]
2012-12-14 13:51:09 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 51]
2012-12-14 13:51:09 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 59]
2012-12-14 13:51:09 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 60]
2012-12-14 13:53:50 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 6]
2012-12-14 13:53:51 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 11]
2012-12-14 13:53:51 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 16]
2012-12-14 13:53:51 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 21]
2012-12-14 13:53:51 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 26]
2012-12-14 13:53:51 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 31]
2012-12-14 13:53:51 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 36]
2012-12-14 13:53:51 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 41]
2012-12-14 13:53:51 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 46]
2012-12-14 13:53:51 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 51]
2012-12-14 13:53:51 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 59]
2012-12-14 13:53:51 Debug: Notice (8): Undefined variable: member in [C:\wamp\www\Dispocargit1\app\views\members\admin_view.ctp, line 60]
2012-12-14 14:23:26 Debug: Notice (8): Undefined property: Member::$Parc in [C:\wamp\www\Dispocargit1\app\controllers\members_controller.php, line 75]
2012-12-14 14:28:20 Debug: Notice (8): Undefined property: Member::$Parc in [C:\wamp\www\Dispocargit1\app\controllers\members_controller.php, line 76]
2012-12-14 14:28:50 Debug: Notice (8): Undefined property: Member::$Parc in [C:\wamp\www\Dispocargit1\app\controllers\members_controller.php, line 76]
2012-12-14 14:28:52 Debug: Notice (8): Undefined property: Member::$Parc in [C:\wamp\www\Dispocargit1\app\controllers\members_controller.php, line 76]
2012-12-14 14:28:53 Debug: Notice (8): Undefined property: Member::$Parc in [C:\wamp\www\Dispocargit1\app\controllers\members_controller.php, line 76]
